,model,DLSTM__batch_size,DLSTM__lr,LGB__boosting_type,LGB__colsample_bytree,LGB__learning_rate,LGB__max_depth,LGB__n_estimators,LGB__num_leaves,LGB__reg_alpha,LGB__subsample,LR__fit_intercept,LSTM__batch_size,LSTM__lr,MCCNN__batch_size,MCCNN__lr,MHCNN__batch_size,MHCNN__lr,MLP__hidden_layer_sizes,N_freqs,WaveNet__batch_size,WaveNet__lr,WaveNet__n_filters,WaveNet__n_residual_blocks,n_targets,nterms,regr,stride,win_size,win_smooth,MAE_train,MAE_valid,MAE_test,RMSE_train,RMSE_valid,RMSE_test
110,config_22,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,85.78247806986255,68.93794000668102,80.08522497849027,114.9182335443454,103.03065593688288,115.41702994865511
111,config_22,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,79.82191988971391,58.524805873632864,122.10998865282181,110.49571032284346,95.738643313595,158.68291464112053
112,config_22,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,71.05130777794317,78.56202263570417,176.37279974592897,102.07563558915739,107.77867212857224,221.68944879144507
113,config_22,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,66.11368889926025,113.40989716050655,235.4295250027697,96.2533074194664,148.17748178347762,286.641988581205
114,config_22,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,60.30985882745537,186.35916751697414,256.4002519878693,86.1610254425773,245.52029653025312,299.0734100038782
115,config_23,,,gbdt,0.8,0.05,12.0,100.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,108.46635973711619,68.59225576117728,170.03909878871022,142.1278852267776,98.2857308282555,205.10463966638827
116,config_23,,,gbdt,0.8,0.05,12.0,100.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,101.58223445042631,91.77329695309078,145.67154006809997,137.8882857542886,136.62272697879285,185.2446765814849
117,config_23,,,gbdt,0.8,0.05,12.0,100.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,91.73659926873034,118.31608656631953,147.3115549840262,129.71472863275702,149.95521678116043,190.54760102127253
118,config_23,,,gbdt,0.8,0.05,12.0,100.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,85.93209267156988,83.30348046745331,195.09610508739112,122.88880582337319,120.82264815172373,248.55697708286047
119,config_23,,,gbdt,0.8,0.05,12.0,100.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,76.19315876119953,160.64988642235735,267.9175352201195,109.27537441521415,222.91422154487708,307.16480468729713
120,config_24,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,3.0,120,10,WaveNet,1,120,1,102.9892578125,131.34947204589844,200.69386291503906,132.8340606689453,151.52711486816406,233.7715606689453
121,config_24,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,3.0,120,10,WaveNet,1,120,1,93.72045135498047,78.48294067382812,120.07120513916016,130.09800720214844,109.61170959472656,162.59092712402344
122,config_24,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,3.0,120,10,WaveNet,1,120,1,93.26776885986328,151.21380615234375,199.85752868652344,132.23687744140625,186.54010009765625,257.9830627441406
123,config_24,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,3.0,120,10,WaveNet,1,120,1,88.04483032226562,95.6563949584961,213.29576110839844,126.19029998779297,137.18984985351562,265.2044982910156
124,config_24,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,3.0,120,10,WaveNet,1,120,1,69.98394012451172,158.69041442871094,288.552490234375,108.84441375732422,220.11965942382812,333.99993896484375
125,config_25,,,,,,,,,,,,,,,,32.0,0.001,,0,,,,,120,10,MHCNN,1,120,20,72.2602310180664,98.4986343383789,95.69645690917969,104.6376953125,152.06495666503906,140.39659118652344
126,config_25,,,,,,,,,,,,,,,,32.0,0.001,,0,,,,,120,10,MHCNN,1,120,20,72.65762329101562,67.37581634521484,118.9520263671875,107.24015808105469,108.96085357666016,155.53182983398438
127,config_25,,,,,,,,,,,,,,,,32.0,0.001,,0,,,,,120,10,MHCNN,1,120,20,64.44132232666016,79.93348693847656,184.6355743408203,98.7164077758789,115.6946029663086,242.05467224121094
128,config_25,,,,,,,,,,,,,,,,32.0,0.001,,0,,,,,120,10,MHCNN,1,120,20,63.94348907470703,122.32982635498047,273.59979248046875,96.14029693603516,160.62643432617188,333.2250061035156
129,config_25,,,,,,,,,,,,,,,,32.0,0.001,,0,,,,,120,10,MHCNN,1,120,20,66.22601318359375,200.57965087890625,264.4519348144531,94.31108856201172,273.7345275878906,325.5030212402344
130,config_26,,,gbdt,0.8,0.1,12.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,56.365041099160564,64.85167296133304,81.03190213510932,76.07487374972376,102.05555830953269,114.8981042511724
131,config_26,,,gbdt,0.8,0.1,12.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,51.682407767712235,58.44872152283359,117.06319406513046,71.98554515536861,95.63384753214491,152.8153892940288
132,config_26,,,gbdt,0.8,0.1,12.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,45.57831756201818,77.4352912741826,174.33959455236814,65.38704569093233,105.95830208953552,219.69337384630424
133,config_26,,,gbdt,0.8,0.1,12.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,45.08439431732055,110.30762434954579,210.68273322219326,64.7787765365261,147.06598079822336,262.77363491591336
134,config_26,,,gbdt,0.8,0.1,12.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,42.1276727396809,173.252761856202,231.567403647098,59.83584456958274,230.59807143648123,274.58436102534955
135,config_27,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,5,110.43226623535156,144.12875366210938,116.75526428222656,144.2086639404297,172.0556640625,147.62721252441406
136,config_27,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,5,97.57613372802734,74.2222671508789,87.48380279541016,131.31622314453125,109.06380462646484,127.95236206054688
137,config_27,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,5,83.04796600341797,72.72308349609375,152.89356994628906,119.81343841552734,101.33265686035156,204.37811279296875
138,config_27,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,5,86.98408508300781,111.7813949584961,261.1223449707031,126.26486206054688,153.08303833007812,307.8030090332031
139,config_27,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,5,70.20823669433594,166.18528747558594,287.427734375,99.33690643310547,226.5580291748047,329.3642578125
140,config_28,,,,,,,,,,,,,,,,,,"(200, 200, 200, 200)",0,,,,,120,10,MLP,1,120,20,46.3981819152832,82.07545471191406,91.47075653076172,72.64508056640625,137.86016845703125,137.93170166015625
141,config_28,,,,,,,,,,,,,,,,,,"(200, 200, 200, 200)",0,,,,,120,10,MLP,1,120,20,44.581268310546875,70.24787139892578,114.94561767578125,71.40999603271484,120.12913513183594,158.31539916992188
142,config_28,,,,,,,,,,,,,,,,,,"(200, 200, 200, 200)",0,,,,,120,10,MLP,1,120,20,43.00732421875,87.56217193603516,202.0105743408203,70.12621307373047,129.52865600585938,258.9330139160156
143,config_28,,,,,,,,,,,,,,,,,,"(200, 200, 200, 200)",0,,,,,120,10,MLP,1,120,20,45.164676666259766,131.5233154296875,291.0659484863281,71.25811004638672,170.83493041992188,352.2122802734375
144,config_28,,,,,,,,,,,,,,,,,,"(200, 200, 200, 200)",0,,,,,120,10,MLP,1,120,20,43.502601623535156,214.1231231689453,368.2289733886719,68.7184066772461,284.4272155761719,432.3615417480469
145,config_29,,,,,,,,,,,,,,32.0,0.001,,,,0,,,,,120,10,MCCNN,1,120,20,87.70012664794922,112.04540252685547,105.20542907714844,120.95693969726562,153.89306640625,143.67544555664062
146,config_29,,,,,,,,,,,,,,32.0,0.001,,,,0,,,,,120,10,MCCNN,1,120,20,90.30018615722656,84.36964416503906,96.81587982177734,126.40023803710938,124.94782257080078,140.7991943359375
147,config_29,,,,,,,,,,,,,,32.0,0.001,,,,0,,,,,120,10,MCCNN,1,120,20,88.95875549316406,90.62066650390625,182.95587158203125,131.22496032714844,126.6113052368164,231.87619018554688
148,config_29,,,,,,,,,,,,,,32.0,0.001,,,,0,,,,,120,10,MCCNN,1,120,20,70.73419952392578,146.73712158203125,299.08453369140625,107.44844818115234,181.8537139892578,353.9480895996094
149,config_29,,,,,,,,,,,,,,32.0,0.001,,,,0,,,,,120,10,MCCNN,1,120,20,66.54164123535156,187.677001953125,274.6476135253906,99.21833801269531,254.75540161132812,348.31597900390625
150,config_30,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,113.49198268987001,69.93342645161131,159.23126898043512,151.6412131357944,98.25573178730083,191.28195323665926
151,config_30,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,106.35632506625323,89.48879834149533,142.5962834202032,147.19401754649405,132.82832720606532,182.88290003078566
152,config_30,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,95.70250698810518,133.3157764343073,148.73291402304656,138.08691417190752,165.82688415951472,192.8765348018166
153,config_30,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,90.15696138236417,83.79382436039393,188.1044288532249,132.2629863526656,121.07255300117258,241.07672055805503
154,config_30,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,80.40083485271937,154.62879112038635,245.19651857453457,119.38804530719167,215.74579525002738,285.474002790597
155,config_31,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,109.38019444082266,73.19106428374725,78.63864603554926,144.9625496355186,103.00829989538175,113.61491294566457
156,config_31,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,102.86246061550194,56.17260437245785,121.14086568528472,140.99661223988244,92.77550265606193,158.5826167197054
157,config_31,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,92.72630461179538,76.00042532781387,175.39658014032435,132.29555109269376,105.39661660092194,220.3039676746064
158,config_31,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,84.24017809789153,110.71635034264648,238.21630668859646,122.67035221399607,145.4650963835714,289.50598301421974
159,config_31,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,75.41119789396282,188.25254438120882,280.7201513267388,107.93990968360708,248.75795913603463,320.5771095407342
160,config_32,,,gbdt,0.8,0.05,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,127.90790166282454,84.40999164266704,81.38734245012249,167.5392255254448,109.13216750233028,113.3661096179945
161,config_32,,,gbdt,0.8,0.05,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,121.17206482800741,57.699382315781115,112.09827605899868,163.83436850318867,90.47978817849327,151.56533828117855
162,config_32,,,gbdt,0.8,0.05,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,110.65078031611066,72.21035835166616,170.8826334047912,155.94577275778246,100.94411490275232,216.16040313926337
163,config_32,,,gbdt,0.8,0.05,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,100.42551925778169,105.02747832741561,228.8617540499363,144.4390066268839,141.73058428770685,280.18466925842927
164,config_32,,,gbdt,0.8,0.05,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,89.25347398443301,188.43367646476227,302.8108347208039,127.60450520153528,248.55992548958028,339.2183264496641
165,config_33,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,110.0721469567745,70.46942393919383,76.93778765690209,146.36677251034655,100.03411974057843,109.07732899937626
166,config_33,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,103.3306911813373,54.77081770755009,114.75197012658757,142.37209356857676,89.08727967865023,151.9276633797669
167,config_33,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,93.27832681154317,74.85093281665452,172.13557275928218,133.61266846065408,103.13002300231997,216.9978948504013
168,config_33,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,85.7437547365041,106.93519333232538,218.088013598192,124.74741746446459,142.92428683471474,269.5348569445835
169,config_33,,,gbdt,0.8,0.05,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,76.54877517998095,179.80131714129453,264.0780771826005,110.6922170923036,238.39980865572494,302.35365731481414
170,config_34,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,1,131.81324768066406,60.965797424316406,80.7103500366211,179.81573486328125,97.17032623291016,109.07186889648438
171,config_34,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,1,133.50094604492188,58.50798034667969,123.56675720214844,184.00717163085938,85.1175537109375,160.65737915039062
172,config_34,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,1,114.59540557861328,95.04150390625,173.40541076660156,169.13658142089844,124.37183380126953,223.15354919433594
173,config_34,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,1,118.85203552246094,87.77178955078125,216.71649169921875,167.0709228515625,129.7697296142578,273.0047302246094
174,config_34,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,1,103.38078308105469,193.99851989746094,368.589111328125,158.62940979003906,263.19921875,413.4713439941406
175,config_35,,,gbdt,0.8,0.05,6.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,95.41369156135606,66.24321984688922,152.06183771565742,129.4094047254794,95.95227675085744,184.6718730542911
176,config_35,,,gbdt,0.8,0.05,6.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,88.18896576748266,85.07150164178144,133.72182805699762,123.97657947960478,126.90246703333847,172.59620005101308
177,config_35,,,gbdt,0.8,0.05,6.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,78.19237109032186,123.67290073835038,146.50828484082317,114.6262631332316,156.53531610367142,191.01637516490902
178,config_35,,,gbdt,0.8,0.05,6.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,74.68174080070742,87.0301010836883,186.00961440638184,110.18204965342125,123.74873758943741,238.60994790158787
179,config_35,,,gbdt,0.8,0.05,6.0,200.0,32.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,1,67.13562416878372,152.141131442476,233.25195035258454,99.80712454269518,211.64015844904085,275.88681966858906
180,config_36,,,,,,,,,,,,,,,,32.0,0.005,,0,,,,,120,10,MHCNN,1,120,5,80.84921264648438,86.04865264892578,86.44507598876953,114.96939086914062,134.71197509765625,127.13980102539062
181,config_36,,,,,,,,,,,,,,,,32.0,0.005,,0,,,,,120,10,MHCNN,1,120,5,75.3956069946289,75.92943572998047,122.11565399169922,110.10256958007812,127.45570373535156,159.80601501464844
182,config_36,,,,,,,,,,,,,,,,32.0,0.005,,0,,,,,120,10,MHCNN,1,120,5,77.54000091552734,92.62837982177734,194.74765014648438,114.18466186523438,128.6024932861328,246.4427032470703
183,config_36,,,,,,,,,,,,,,,,32.0,0.005,,0,,,,,120,10,MHCNN,1,120,5,73.84529876708984,129.73141479492188,288.8380432128906,108.02117156982422,168.52381896972656,350.64691162109375
184,config_36,,,,,,,,,,,,,,,,32.0,0.005,,0,,,,,120,10,MHCNN,1,120,5,65.40534210205078,224.0061798095703,337.1769714355469,99.18995666503906,298.2693176269531,390.1878356933594
185,config_37,,,,,,,,,,,True,,,,,,,,0,,,,,120,10,LR,1,120,20,228.8592987060547,315.3937683105469,252.4961395263672,267.7157287597656,322.2259216308594,266.4118957519531
186,config_37,,,,,,,,,,,True,,,,,,,,0,,,,,120,10,LR,1,120,20,222.18692016601562,170.9165496826172,94.7945785522461,261.4565124511719,182.7940216064453,123.70208740234375
187,config_37,,,,,,,,,,,True,,,,,,,,0,,,,,120,10,LR,1,120,20,180.62771606445312,78.11468505859375,178.7700958251953,231.98199462890625,108.47838592529297,238.62599182128906
188,config_37,,,,,,,,,,,True,,,,,,,,0,,,,,120,10,LR,1,120,20,137.7340087890625,107.91822814941406,325.423095703125,194.9351043701172,146.0711212158203,371.74835205078125
189,config_37,,,,,,,,,,,True,,,,,,,,0,,,,,120,10,LR,1,120,20,118.50404357910156,223.78057861328125,418.72698974609375,170.60418701171875,286.54840087890625,449.9101257324219
190,config_38,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,10,115.54127502441406,103.34234619140625,89.70631408691406,151.56129455566406,129.66102600097656,129.12881469726562
191,config_38,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,10,102.89115142822266,80.76400756835938,99.02433776855469,136.18885803222656,115.08731079101562,155.94406127929688
192,config_38,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,10,96.32718658447266,83.91641998291016,178.9574432373047,137.4994659423828,114.95587921142578,234.69639587402344
193,config_38,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,10,79.45164489746094,106.21343231201172,210.96334838867188,115.26814270019531,152.20826721191406,264.09869384765625
194,config_38,,,,,,,,,,,,,,,,,,,0,32.0,0.005,32.0,3.0,120,10,WaveNet,1,120,10,74.59647369384766,196.50372314453125,293.6573791503906,104.7535629272461,259.6636962890625,343.35784912109375
195,config_39,,,,,,,,,,,,,,,,,,,0,32.0,0.001,32.0,1.0,120,10,WaveNet,1,120,5,127.91326141357422,105.4226303100586,82.02283477783203,166.01400756835938,129.53384399414062,110.54035186767578
196,config_39,,,,,,,,,,,,,,,,,,,0,32.0,0.001,32.0,1.0,120,10,WaveNet,1,120,5,124.19292449951172,57.6685676574707,99.1193618774414,164.61212158203125,86.55755615234375,134.0940399169922
197,config_39,,,,,,,,,,,,,,,,,,,0,32.0,0.001,32.0,1.0,120,10,WaveNet,1,120,5,111.2818832397461,61.15713882446289,147.47914123535156,158.67794799804688,86.42620086669922,194.9222869873047
198,config_39,,,,,,,,,,,,,,,,,,,0,32.0,0.001,32.0,1.0,120,10,WaveNet,1,120,5,100.05818939208984,121.9140625,225.2740936279297,146.38388061523438,158.625732421875,273.3998107910156
199,config_39,,,,,,,,,,,,,,,,,,,0,32.0,0.001,32.0,1.0,120,10,WaveNet,1,120,5,80.70549774169922,165.17977905273438,235.16036987304688,122.74105834960938,215.59523010253906,306.2258605957031
200,config_40,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,88.16178412331038,66.26019339547499,77.50249965384205,118.32932682994974,99.45435394787002,109.93986515831484
201,config_40,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,81.84619228101657,56.78415518814791,115.94064244338213,113.72962966542082,92.08313665982269,152.47098472777705
202,config_40,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,72.75887493725837,77.14339042242104,173.96669626244488,104.84050550336228,105.3319957188439,219.18705279877886
203,config_40,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,68.12691542674453,109.75760129567851,214.2370515401948,99.02349924050216,145.65258819587808,265.3866458962574
204,config_40,,,gbdt,0.8,0.1,6.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,10,61.82599664156694,175.73515728891493,235.28913546601456,89.18677630275447,232.95952786207096,275.8904428357836
205,config_41,,,gbdt,0.8,0.1,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,109.26754018743107,72.7714213614336,79.25397252236894,144.93036964050455,103.03369720931408,114.51787976970932
206,config_41,,,gbdt,0.8,0.1,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,102.78161379731641,56.804553931464,121.73398648214138,140.917933182774,93.36514853058198,159.40818248584546
207,config_41,,,gbdt,0.8,0.1,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,92.68236292454846,76.47777352042888,176.0096786144955,132.30855836533829,105.9189098157371,221.07685535875197
208,config_41,,,gbdt,0.8,0.1,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,83.89794948921171,111.22962277827705,238.886357612997,122.105184673875,146.05704200025272,290.3042422266939
209,config_41,,,gbdt,0.8,0.1,6.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,75.33554467019513,188.4205088593936,280.07786413505363,107.85172726691638,248.96218447457935,320.76205983786934
210,config_42,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,10,151.5205078125,97.90235137939453,77.07987213134766,194.48611450195312,129.34024047851562,110.09414672851562
211,config_42,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,10,134.8766326904297,54.03505325317383,114.89948272705078,195.46255493164062,79.3238296508789,151.95486450195312
212,config_42,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,10,122.6489486694336,84.23194122314453,177.85848999023438,180.2432861328125,109.93785095214844,221.2431182861328
213,config_42,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,10,114.67835998535156,134.65782165527344,288.0943298339844,170.61827087402344,168.83319091796875,339.3452453613281
214,config_42,32.0,0.005,,,,,,,,,,32.0,0.001,,,,,,0,,,,,120,10,LSTM,1,120,10,106.91416931152344,220.16200256347656,358.0157165527344,155.23309326171875,278.9966125488281,397.9969482421875
215,config_43,32.0,0.001,,,,,,,,,,32.0,0.005,,,,,,0,,,,,120,10,LSTM,1,120,5,152.66529846191406,123.48395538330078,110.32646179199219,195.37527465820312,151.53831481933594,140.67001342773438
216,config_43,32.0,0.001,,,,,,,,,,32.0,0.005,,,,,,0,,,,,120,10,LSTM,1,120,5,134.84690856933594,61.76499938964844,115.15428161621094,193.76637268066406,88.8534164428711,154.48178100585938
217,config_43,32.0,0.001,,,,,,,,,,32.0,0.005,,,,,,0,,,,,120,10,LSTM,1,120,5,125.99513244628906,83.33845520019531,171.83712768554688,181.5985107421875,111.95043182373047,218.0153045654297
218,config_43,32.0,0.001,,,,,,,,,,32.0,0.005,,,,,,0,,,,,120,10,LSTM,1,120,5,119.23340606689453,124.93746185302734,297.529541015625,177.26934814453125,159.42845153808594,348.2532958984375
219,config_43,32.0,0.001,,,,,,,,,,32.0,0.005,,,,,,0,,,,,120,10,LSTM,1,120,5,115.02792358398438,221.5502471923828,397.4436340332031,167.4233856201172,280.6038818359375,430.3483581542969
220,config_44,,,gbdt,0.8,0.1,12.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,5,109.20232686403284,69.10978616488833,77.99267803302926,144.5148014258853,100.10005432626103,109.33177530332584
221,config_44,,,gbdt,0.8,0.1,12.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,5,102.695562520941,56.547759236845636,113.99105958487826,140.71063795758428,89.81267551245435,153.0629957783181
222,config_44,,,gbdt,0.8,0.1,12.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,5,92.95646368558451,74.16698462565353,168.78756660246995,132.59452925248655,101.5283820431585,213.65918279751284
223,config_44,,,gbdt,0.8,0.1,12.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,5,85.04757618901114,107.05078022512234,213.03112840507308,122.64467081558641,142.85928672040916,264.61619090023885
224,config_44,,,gbdt,0.8,0.1,12.0,100.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,5,76.49023758460471,175.7638831061544,249.3256366149633,108.82329464741332,233.42478999235243,288.7670860673872
225,config_45,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,1.0,120,10,WaveNet,1,120,10,142.71641540527344,69.47350311279297,63.700618743896484,185.98294067382812,95.14183807373047,90.4942855834961
226,config_45,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,1.0,120,10,WaveNet,1,120,10,145.72076416015625,85.87262725830078,100.95285034179688,184.13706970214844,114.54611206054688,142.5828399658203
227,config_45,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,1.0,120,10,WaveNet,1,120,10,117.07420349121094,74.55531311035156,164.68515014648438,163.78652954101562,102.19776916503906,213.7767791748047
228,config_45,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,1.0,120,10,WaveNet,1,120,10,101.32588958740234,113.93740844726562,257.7341613769531,144.09140014648438,151.88702392578125,310.71478271484375
229,config_45,,,,,,,,,,,,,,,,,,,0,32.0,0.005,16.0,1.0,120,10,WaveNet,1,120,10,100.459716796875,175.85911560058594,247.37890625,141.9904327392578,229.87925720214844,320.68157958984375
230,config_46,,,gbdt,0.8,0.05,12.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,106.71406931698704,74.88070705313213,78.32977487646235,139.96145203424535,104.47165450020235,113.2814647776435
231,config_46,,,gbdt,0.8,0.05,12.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,100.41346668845104,56.42860881318062,120.96403090825372,136.01917314869698,93.23090338772785,158.69684676827285
232,config_46,,,gbdt,0.8,0.05,12.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,90.43628635940338,75.51977885040826,175.57166579450927,127.5766049753751,105.13875074822606,220.5503211767445
233,config_46,,,gbdt,0.8,0.05,12.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,81.93016078627052,110.25634618255516,238.2652336050184,117.51398842482443,145.26535192043423,289.7267598295719
234,config_46,,,gbdt,0.8,0.05,12.0,200.0,16.0,0.1,0.8,,,,,,,,,0,,,,,120,10,LGB,1,120,20,73.19127679274868,188.6676425135717,280.3823612251964,102.9104485069806,249.07274379366896,320.32496839230515
